id,indra_time,reading_time,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gama,mid-gama,signal_quality
3,2015-05-0923:32:41.621,2015-05-0916:32:26.794,99150.0,45371.0,14132.0,32629.0,11719.0,5891.0,3916.0,985.0,0
8,2015-05-0923:32:41.663,2015-05-0916:32:41.788,741016.0,1068203.0,253428.0,112710.0,171571.0,138093.0,19539.0,13687.0,0
10,2015-05-0923:32:41.816,2015-05-0916:32:41.855,1992879.0,53057.0,31592.0,9450.0,16050.0,14795.0,10951.0,7323.0,0
11,2015-05-0923:32:41.922,2015-05-0916:32:42.172,1740666.0,37150.0,7391.0,11563.0,15685.0,7908.0,11229.0,5310.0,0
5,2015-05-0923:32:41.988,2015-05-0916:32:41.131,82129.0,135016.0,2448.0,23923.0,18446.0,16099.0,21190.0,8615.0,0
1,2015-05-0923:32:42.040,2015-05-0916:32:28.929,39996.0,52506.0,12628.0,10462.0,11569.0,9624.0,1514.0,1875.0,0
7,2015-05-0923:32:42.082,2015-05-0916:32:42.069,447277.0,30244.0,5636.0,9053.0,11879.0,7447.0,4935.0,3281.0,0
14,2015-05-0923:32:42.281,2015-05-0916:32:41.712,694288.0,59017.0,79410.0,29267.0,29224.0,13609.0,8128.0,10319.0,0
4,2015-05-0923:32:42.284,2015-05-0919:32:34.611,717514.0,484209.0,100698.0,39652.0,23642.0,27035.0,14932.0,8256.0,0
12,2015-05-0923:32:42.354,2015-05-0916:32:41.061,65315.0,14433.0,40945.0,4096.0,6912.0,11921.0,7470.0,8007.0,0
13,2015-05-0923:32:42.477,2015-05-0916:32:42.818,688574.0,326637.0,92972.0,55015.0,29525.0,54428.0,26256.0,26284.0,0
15,2015-05-0923:32:42.506,2015-05-0916:32:32.737,206371.0,20014.0,6448.0,7032.0,6142.0,2127.0,1347.0,579.0,0
2,2015-05-0923:32:42.509,2015-05-0916:32:42.447,55333.0,73455.0,29246.0,20008.0,4163.0,20325.0,8081.0,8433.0,0
8,2015-05-0923:32:42.571,2015-05-0916:32:42.789,9416.0,13022.0,18955.0,15597.0,8903.0,20473.0,5763.0,7271.0,0
6,2015-05-0923:32:42.700,2015-05-0916:32:44.266,105661.0,17312.0,3986.0,1605.0,545.0,1942.0,741.0,284.0,0
10,2015-05-0923:32:42.730,2015-05-0916:32:42.872,1160782.0,1020173.0,31044.0,36866.0,15984.0,19809.0,13209.0,12595.0,0
9,2015-05-0923:32:42.804,2015-05-0916:32:32.334,229384.0,41328.0,17842.0,5952.0,8692.0,8964.0,8112.0,10165.0,0
11,2015-05-0923:32:42.822,2015-05-0916:32:43.184,155448.0,19208.0,12647.0,18112.0,11497.0,10409.0,14122.0,5966.0,0
3,2015-05-0923:32:42.833,2015-05-0916:32:27.997,133159.0,32704.0,15463.0,12183.0,11351.0,11757.0,1805.0,3523.0,0
5,2015-05-0923:32:42.898,2015-05-0916:32:42.102,41674.0,77462.0,13388.0,21247.0,10243.0,23125.0,21422.0,13700.0,0
7,2015-05-0923:32:42.987,2015-05-0916:32:43.051,248017.0,20036.0,3472.0,1122.0,2505.0,1530.0,225.0,684.0,0
14,2015-05-0923:32:43.185,2015-05-0916:32:42.708,225913.0,78488.0,16406.0,19489.0,16801.0,25100.0,18812.0,8847.0,0
4,2015-05-0923:32:43.195,2015-05-0919:32:35.621,657314.0,124786.0,15737.0,13127.0,8655.0,10175.0,9157.0,3935.0,0
1,2015-05-0923:32:43.252,2015-05-0916:32:29.938,548408.0,125091.0,4339.0,16473.0,30571.0,24926.0,2180.0,2074.0,0
13,2015-05-0923:32:43.389,2015-05-0916:32:43.818,1696997.0,261765.0,19687.0,9766.0,31743.0,19445.0,91752.0,15367.0,0
2,2015-05-0923:32:43.418,2015-05-0916:32:43.430,607110.0,56843.0,43457.0,16434.0,9460.0,6746.0,4149.0,2279.0,0
15,2015-05-0923:32:43.421,2015-05-0916:32:33.707,87094.0,92486.0,5262.0,17625.0,9119.0,5640.0,1513.0,988.0,0
8,2015-05-0923:32:43.481,2015-05-0916:32:43.755,116550.0,7062.0,10241.0,2245.0,4162.0,6597.0,1435.0,4858.0,0
12,2015-05-0923:32:43.560,2015-05-0916:32:42.051,172266.0,118854.0,12428.0,7900.0,4298.0,13390.0,11302.0,5449.0,0
6,2015-05-0923:32:43.601,2015-05-0916:32:45.236,365700.0,618809.0,4846.0,87837.0,46864.0,23197.0,10024.0,4294.0,0
10,2015-05-0923:32:43.641,2015-05-0916:32:43.844,808737.0,168648.0,25983.0,30629.0,16535.0,21522.0,13997.0,7552.0,0
11,2015-05-0923:32:43.722,2015-05-0916:32:44.172,1249053.0,356741.0,74245.0,36203.0,36532.0,8042.0,6180.0,8903.0,0
9,2015-05-0923:32:43.725,2015-05-0916:32:33.329,1271990.0,327063.0,46064.0,34719.0,18090.0,32850.0,32696.0,29204.0,0
15,2015-05-0923:32:43.731,2015-05-0916:32:34.721,283412.0,18147.0,4559.0,3939.0,3131.0,1188.0,919.0,355.0,0
7,2015-05-0923:32:43.893,2015-05-0916:32:44.052,2619.0,5913.0,3369.0,4769.0,2076.0,12083.0,4294.0,3425.0,0
3,2015-05-0923:32:44.044,2015-05-0916:32:29.266,176126.0,161496.0,10014.0,5497.0,10030.0,9736.0,2717.0,1868.0,0
4,2015-05-0923:32:44.097,2015-05-0919:32:36.638,113316.0,262962.0,45194.0,47670.0,25578.0,35561.0,10343.0,4424.0,0
5,2015-05-0923:32:44.106,2015-05-0916:32:43.112,80972.0,13123.0,3747.0,6346.0,3629.0,1673.0,3675.0,3602.0,0
1,2015-05-0923:32:44.160,2015-05-0916:32:30.909,47208.0,75532.0,15722.0,13123.0,5633.0,8165.0,3762.0,1705.0,0
13,2015-05-0923:32:44.285,2015-05-0916:32:44.804,2142869.0,149074.0,18238.0,18243.0,9338.0,86579.0,46327.0,19579.0,0
3,2015-05-0923:32:44.347,2015-05-0916:32:29.755,950767.0,76433.0,13384.0,21090.0,6715.0,2363.0,1284.0,2148.0,0
14,2015-05-0923:32:44.393,2015-05-0916:32:43.706,83967.0,14756.0,15525.0,12948.0,5667.0,21046.0,16560.0,9959.0,0
12,2015-05-0923:32:44.466,2015-05-0916:32:43.066,341537.0,44987.0,10295.0,2169.0,13828.0,9798.0,7173.0,9342.0,0
6,2015-05-0923:32:44.497,2015-05-0916:32:46.249,149204.0,181377.0,28003.0,6099.0,5528.0,4550.0,2061.0,1449.0,0
2,2015-05-0923:32:44.628,2015-05-0916:32:44.415,770526.0,132933.0,21566.0,37134.0,21228.0,28643.0,11033.0,7375.0,0
9,2015-05-0923:32:44.654,2015-05-0916:32:34.333,1554121.0,39533.0,24140.0,7800.0,11457.0,6692.0,7272.0,8966.0,0
8,2015-05-0923:32:44.698,2015-05-0916:32:44.758,13884.0,5769.0,8625.0,1837.0,6221.0,22838.0,11360.0,13625.0,0
7,2015-05-0923:32:44.807,2015-05-0916:32:45.058,10987.0,20261.0,3214.0,6655.0,2788.0,11103.0,3136.0,2577.0,0
10,2015-05-0923:32:44.858,2015-05-0916:32:44.864,157506.0,133306.0,174460.0,148051.0,159548.0,123273.0,69910.0,39121.0,0
11,2015-05-0923:32:44.920,2015-05-0916:32:45.174,806468.0,658872.0,106630.0,64091.0,40340.0,25354.0,15061.0,9816.0,0
15,2015-05-0923:32:44.944,2015-05-0916:32:35.728,202656.0,21813.0,20794.0,9113.0,5866.0,10890.0,10374.0,4329.0,0
4,2015-05-0923:32:45.007,2015-05-0919:32:37.583,2973103.0,40386.0,37195.0,4240.0,5914.0,9620.0,3890.0,1496.0,0
5,2015-05-0923:32:45.011,2015-05-0916:32:44.096,20312.0,53908.0,19828.0,54405.0,12347.0,15920.0,11903.0,5174.0,0
1,2015-05-0923:32:45.070,2015-05-0916:32:31.897,36487.0,58637.0,38033.0,5686.0,7155.0,16090.0,2277.0,1582.0,0
14,2015-05-0923:32:45.297,2015-05-0916:32:44.692,530841.0,167086.0,19609.0,29720.0,45707.0,36840.0,19729.0,6854.0,0
12,2015-05-0923:32:45.370,2015-05-0916:32:44.041,17617.0,19090.0,11892.0,3793.0,17963.0,11696.0,9199.0,9160.0,0
6,2015-05-0923:32:45.400,2015-05-0916:32:47.245,292554.0,26927.0,6834.0,6496.0,1869.0,1182.0,532.0,335.0,0
13,2015-05-0923:32:45.504,2015-05-0916:32:45.821,1186545.0,341793.0,62956.0,5555.0,13164.0,18185.0,11746.0,6623.0,0
3,2015-05-0923:32:45.560,2015-05-0916:32:30.769,81470.0,15563.0,4153.0,7326.0,11965.0,7671.0,2831.0,1643.0,0
9,2015-05-0923:32:45.580,2015-05-0916:32:35.327,2102423.0,937155.0,96422.0,87197.0,42532.0,48796.0,36112.0,30923.0,0
8,2015-05-0923:32:45.609,2015-05-0916:32:45.742,701748.0,51032.0,24760.0,6768.0,3128.0,8376.0,4160.0,3705.0,0
2,2015-05-0923:32:45.666,2015-05-0916:32:45.432,109912.0,40206.0,1583.0,4161.0,1900.0,2756.0,753.0,556.0,0
10,2015-05-0923:32:45.770,2015-05-0916:32:45.870,1809954.0,111466.0,15756.0,13322.0,14402.0,48694.0,29182.0,32443.0,26
11,2015-05-0923:32:45.821,2015-05-0916:32:46.177,2175870.0,108421.0,52004.0,21301.0,33384.0,18440.0,5083.0,7756.0,0
15,2015-05-0923:32:45.856,2015-05-0916:32:36.714,35174.0,18965.0,388.0,4954.0,4143.0,2637.0,1417.0,1354.0,0
5,2015-05-0923:32:45.913,2015-05-0916:32:45.096,208269.0,33256.0,9113.0,16610.0,8913.0,10268.0,9861.0,4650.0,0
7,2015-05-0923:32:46.015,2015-05-0916:32:46.054,165339.0,52266.0,14478.0,4027.0,3752.0,1873.0,1365.0,1268.0,0
14,2015-05-0923:32:46.202,2015-05-0916:32:45.722,70427.0,17823.0,7945.0,31122.0,37705.0,5754.0,12771.0,12930.0,0
4,2015-05-0923:32:46.222,2015-05-0919:32:38.586,1226040.0,107085.0,12272.0,18370.0,14806.0,6877.0,5612.0,2155.0,0
12,2015-05-0923:32:46.276,2015-05-0916:32:45.037,419293.0,35080.0,7048.0,7258.0,8427.0,16850.0,6767.0,5012.0,0
1,2015-05-0923:32:46.281,2015-05-0916:32:32.883,87627.0,33400.0,36765.0,29905.0,23257.0,29530.0,3377.0,3565.0,0
13,2015-05-0923:32:46.415,2015-05-0916:32:46.820,157258.0,346682.0,96516.0,36627.0,35758.0,55021.0,37213.0,18964.0,0
3,2015-05-0923:32:46.466,2015-05-0916:32:31.867,218347.0,26873.0,8971.0,9757.0,5130.0,2916.0,1001.0,888.0,0
8,2015-05-0923:32:46.515,2015-05-0916:32:46.766,193771.0,6941.0,1641.0,1622.0,1415.0,2232.0,705.0,1157.0,0
2,2015-05-0923:32:46.579,2015-05-0916:32:46.434,1814366.0,54601.0,19595.0,11871.0,6092.0,5287.0,1417.0,1093.0,0
6,2015-05-0923:32:46.598,2015-05-0916:32:48.242,110853.0,64457.0,8976.0,25569.0,8906.0,5611.0,3333.0,1277.0,0
10,2015-05-0923:32:46.684,2015-05-0916:32:46.844,1419607.0,20988.0,26859.0,14963.0,12580.0,12577.0,11175.0,7566.0,26
9,2015-05-0923:32:46.802,2015-05-0916:32:36.333,117873.0,14673.0,15999.0,1284.0,1840.0,4392.0,2162.0,2623.0,0
7,2015-05-0923:32:46.928,2015-05-0916:32:47.046,324717.0,213637.0,11371.0,44992.0,12520.0,14884.0,9194.0,5727.0,0
11,2015-05-0923:32:47.019,2015-05-0916:32:47.188,1539408.0,382169.0,141076.0,83683.0,11053.0,37404.0,7839.0,11603.0,0
15,2015-05-0923:32:47.095,2015-05-0916:32:37.728,52817.0,9232.0,5129.0,3082.0,10547.0,6834.0,13398.0,3222.0,0
5,2015-05-0923:32:47.120,2015-05-0916:32:46.098,1950.0,42586.0,10426.0,35819.0,8888.0,4959.0,11569.0,4177.0,0
4,2015-05-0923:32:47.133,2015-05-0919:32:39.582,768072.0,725064.0,25832.0,14964.0,75974.0,34665.0,39146.0,20559.0,0
1,2015-05-0923:32:47.190,2015-05-0916:32:33.889,1451781.0,16143.0,15858.0,3859.0,7078.0,2180.0,1074.0,535.0,0
3,2015-05-0923:32:47.372,2015-05-0916:32:32.513,773331.0,242135.0,25672.0,16530.0,13498.0,13846.0,4462.0,4095.0,0
3,2015-05-0923:32:47.372,2015-05-0916:32:32.513,773331.0,242135.0,25672.0,16530.0,13498.0,13846.0,4462.0,4095.0,0
14,2015-05-0923:32:47.410,2015-05-0916:32:46.704,1696158.0,266467.0,143652.0,287747.0,162475.0,29553.0,14544.0,17262.0,0
2,2015-05-0923:32:47.425,2015-05-0916:32:47.395,185663.0,284125.0,24787.0,28296.0,16452.0,9377.0,2562.0,3222.0,0
12,2015-05-0923:32:47.485,2015-05-0916:32:46.038,241503.0,28762.0,17649.0,9004.0,7598.0,10900.0,6488.0,3267.0,0
6,2015-05-0923:32:47.497,2015-05-0916:32:49.231,219813.0,90075.0,15508.0,24643.0,4182.0,4471.0,2264.0,3381.0,0
10,2015-05-0923:32:47.599,2015-05-0916:32:47.830,197212.0,49844.0,7530.0,4643.0,8520.0,6714.0,1101.0,515.0,0
13,2015-05-0923:32:47.655,2015-05-0916:32:47.793,269151.0,60317.0,8085.0,6838.0,2507.0,5824.0,3461.0,2829.0,0
9,2015-05-0923:32:47.721,2015-05-0916:32:37.301,773723.0,168651.0,74492.0,31936.0,33075.0,26116.0,24332.0,41236.0,0
8,2015-05-0923:32:47.724,2015-05-0916:32:47.754,637757.0,20141.0,11717.0,6818.0,5123.0,6486.0,1891.0,2280.0,0
7,2015-05-0923:32:47.836,2015-05-0916:32:48.026,105000.0,6877.0,4621.0,467.0,3739.0,4269.0,2285.0,363.0,0
11,2015-05-0923:32:47.919,2015-05-0916:32:48.144,159108.0,11628.0,3698.0,4883.0,1853.0,1413.0,437.0,868.0,0
3,2015-05-0923:32:47.973,2015-05-0916:32:33.408,1784759.0,96716.0,29457.0,31314.0,32423.0,32939.0,19806.0,11604.0,0
3,2015-05-0923:32:47.973,2015-05-0916:32:33.408,1784759.0,96716.0,29457.0,31314.0,32423.0,32939.0,19806.0,11604.0,0
5,2015-05-0923:32:48.028,2015-05-0916:32:47.083,264445.0,43071.0,20777.0,15848.0,5314.0,5144.0,3648.0,2576.0,0
4,2015-05-0923:32:48.040,2015-05-0919:32:40.582,118065.0,2827.0,475.0,2881.0,3679.0,6081.0,2474.0,883.0,0
1,2015-05-0923:32:48.100,2015-05-0916:32:34.902,28532.0,39750.0,15389.0,8244.0,4321.0,8270.0,1635.0,1384.0,0
15,2015-05-0923:32:48.304,2015-05-0916:32:38.707,76082.0,83747.0,31953.0,38884.0,8564.0,10136.0,4154.0,4782.0,0
14,2015-05-0923:32:48.315,2015-05-0916:32:47.699,858215.0,174186.0,50618.0,73594.0,55131.0,18698.0,12474.0,7072.0,0
2,2015-05-0923:32:48.343,2015-05-0916:32:48.441,152834.0,369484.0,44793.0,8211.0,9474.0,5588.0,8002.0,6054.0,0
12,2015-05-0923:32:48.391,2015-05-0916:32:47.024,571476.0,59393.0,106792.0,19711.0,12177.0,16024.0,4869.0,3723.0,0
6,2015-05-0923:32:48.399,2015-05-0916:32:50.249,354166.0,56807.0,10025.0,2951.0,38753.0,32025.0,10505.0,15572.0,0
13,2015-05-0923:32:48.567,2015-05-0916:32:48.791,313888.0,171247.0,50458.0,22057.0,9198.0,6456.0,10088.0,10494.0,0
8,2015-05-0923:32:48.629,2015-05-0916:32:48.725,468243.0,36297.0,7140.0,4198.0,4440.0,6628.0,9650.0,7167.0,0
9,2015-05-0923:32:48.651,2015-05-0916:32:38.322,783074.0,151271.0,15870.0,8398.0,17547.0,12009.0,10698.0,7983.0,0
7,2015-05-0923:32:48.752,2015-05-0916:32:49.026,743319.0,198074.0,24048.0,20911.0,11238.0,27014.0,8613.0,5704.0,0
10,2015-05-0923:32:48.813,2015-05-0916:32:48.832,626582.0,8597.0,714.0,956.0,1179.0,1661.0,744.0,49.0,25
11,2015-05-0923:32:48.818,2015-05-0916:32:49.149,671298.0,122569.0,39327.0,18477.0,29843.0,11671.0,27589.0,11607.0,0
3,2015-05-0923:32:48.876,2015-05-0916:32:34.152,56728.0,53995.0,9510.0,57559.0,26356.0,19244.0,13394.0,6240.0,0
5,2015-05-0923:32:48.938,2015-05-0916:32:48.084,185611.0,185138.0,12968.0,8382.0,8120.0,6900.0,5118.0,2934.0,0
15,2015-05-0923:32:49.215,2015-05-0916:32:39.688,63558.0,72125.0,40700.0,52813.0,32686.0,9919.0,7582.0,4290.0,0
14,2015-05-0923:32:49.221,2015-05-0916:32:48.681,356494.0,95663.0,10368.0,17060.0,26993.0,11326.0,9946.0,4626.0,0
4,2015-05-0923:32:49.253,2015-05-0919:32:41.602,93654.0,21902.0,10719.0,17559.0,10719.0,24605.0,17956.0,7733.0,0
2,2015-05-0923:32:49.257,2015-05-0916:32:49.392,319229.0,334087.0,30063.0,22910.0,19529.0,9933.0,1813.0,4676.0,0
12,2015-05-0923:32:49.296,2015-05-0916:32:48.041,325113.0,1096402.0,117563.0,198712.0,151343.0,43042.0,38396.0,23787.0,0
1,2015-05-0923:32:49.308,2015-05-0916:32:35.900,40046.0,51963.0,12897.0,6447.0,4935.0,5324.0,1557.0,1985.0,0
8,2015-05-0923:32:49.539,2015-05-0916:32:49.747,214598.0,56628.0,5529.0,27247.0,6491.0,10840.0,4532.0,2613.0,0
6,2015-05-0923:32:49.599,2015-05-0916:32:51.228,748692.0,50134.0,13861.0,34351.0,32405.0,22970.0,15330.0,6053.0,0
11,2015-05-0923:32:49.718,2015-05-0916:32:50.163,175627.0,24241.0,13791.0,14282.0,7803.0,3819.0,2181.0,1733.0,0
10,2015-05-0923:32:49.725,2015-05-0916:32:49.816,1993204.0,24222.0,12023.0,15666.0,26186.0,22618.0,4665.0,1705.0,51
13,2015-05-0923:32:49.782,2015-05-0916:32:49.805,187582.0,15279.0,6205.0,2626.0,877.0,830.0,779.0,494.0,0
3,2015-05-0923:32:49.783,2015-05-0916:32:35.111,1011912.0,121805.0,51896.0,44595.0,24359.0,23289.0,8781.0,6009.0,0
3,2015-05-0923:32:49.783,2015-05-0916:32:35.111,1011912.0,121805.0,51896.0,44595.0,24359.0,23289.0,8781.0,6009.0,0
15,2015-05-0923:32:49.796,2015-05-0916:32:40.724,36324.0,10336.0,86156.0,56269.0,12168.0,10515.0,10847.0,7395.0,0
5,2015-05-0923:32:49.843,2015-05-0916:32:49.085,161912.0,34938.0,24784.0,9407.0,6278.0,6935.0,2915.0,1545.0,0
9,2015-05-0923:32:49.865,2015-05-0916:32:39.331,1184718.0,46657.0,40537.0,19504.0,34855.0,32590.0,20938.0,18569.0,0
7,2015-05-0923:32:49.962,2015-05-0916:32:50.062,155746.0,6484.0,2627.0,3861.0,3470.0,2820.0,941.0,1003.0,0
14,2015-05-0923:32:50.127,2015-05-0916:32:49.687,126636.0,24924.0,6429.0,4847.0,2862.0,1663.0,1710.0,1321.0,0
4,2015-05-0923:32:50.162,2015-05-0919:32:42.568,846869.0,355154.0,55066.0,6381.0,27003.0,20457.0,32530.0,18997.0,0
2,2015-05-0923:32:50.168,2015-05-0916:32:50.394,59874.0,7460.0,1582.0,1937.0,1640.0,1782.0,1143.0,1004.0,0
1,2015-05-0923:32:50.216,2015-05-0916:32:36.876,35357.0,22053.0,8405.0,16612.0,15805.0,3473.0,4840.0,3441.0,0
13,2015-05-0923:32:50.365,2015-05-0916:32:50.778,600400.0,49442.0,2837.0,15179.0,13010.0,5332.0,3564.0,3158.0,0
8,2015-05-0923:32:50.451,2015-05-0916:32:50.724,1036097.0,181598.0,30052.0,47163.0,34632.0,34973.0,11142.0,4494.0,0
6,2015-05-0923:32:50.498,2015-05-0916:32:52.229,74187.0,109747.0,102505.0,45416.0,12084.0,7663.0,4162.0,13159.0,0
12,2015-05-0923:32:50.501,2015-05-0916:32:49.039,327311.0,31748.0,13961.0,29691.0,14977.0,8479.0,5932.0,2580.0,0
10,2015-05-0923:32:50.636,2015-05-0916:32:50.819,108088.0,7684.0,1462.0,778.0,3365.0,2738.0,640.0,249.0,0
3,2015-05-0923:32:50.690,2015-05-0916:32:36.093,9239.0,40205.0,6066.0,7844.0,7754.0,14403.0,3600.0,5220.0,0
15,2015-05-0923:32:50.707,2015-05-0916:32:41.702,5238.0,16866.0,7836.0,9831.0,11913.0,18332.0,12997.0,3452.0,0
9,2015-05-0923:32:50.781,2015-05-0916:32:40.307,1343156.0,509431.0,219925.0,15325.0,24996.0,103797.0,37809.0,22973.0,0
7,2015-05-0923:32:50.876,2015-05-0916:32:51.013,340157.0,85903.0,19676.0,24858.0,19623.0,16802.0,4404.0,3179.0,0
11,2015-05-0923:32:50.917,2015-05-0916:32:51.141,1947311.0,197595.0,52313.0,35300.0,10152.0,37180.0,9128.0,8909.0,0
5,2015-05-0923:32:51.050,2015-05-0916:32:50.088,351960.0,123597.0,17020.0,29252.0,7444.0,6922.0,5299.0,4254.0,0
4,2015-05-0923:32:51.075,2015-05-0919:32:43.554,193714.0,95688.0,8631.0,10616.0,8548.0,8870.0,5643.0,4522.0,0
1,2015-05-0923:32:51.124,2015-05-0916:32:37.893,2912.0,13193.0,4944.0,24083.0,33675.0,7046.0,1072.0,2439.0,0
13,2015-05-0923:32:51.276,2015-05-0916:32:51.792,160340.0,18304.0,7832.0,2301.0,2762.0,1994.0,609.0,1149.0,0
14,2015-05-0923:32:51.332,2015-05-0916:32:50.671,145982.0,28519.0,4089.0,5374.0,9480.0,8084.0,2397.0,921.0,0
2,2015-05-0923:32:51.383,2015-05-0916:32:51.382,1842311.0,226970.0,13489.0,18571.0,14920.0,11354.0,4902.0,5331.0,0
6,2015-05-0923:32:51.398,2015-05-0916:32:53.232,1049324.0,101702.0,21731.0,19720.0,14299.0,18422.0,7899.0,4386.0,0
12,2015-05-0923:32:51.406,2015-05-0916:32:50.026,723297.0,66320.0,8015.0,5779.0,47219.0,16722.0,5335.0,2503.0,0
10,2015-05-0923:32:51.548,2015-05-0916:32:51.802,1626709.0,66094.0,13823.0,12571.0,3548.0,2976.0,734.0,420.0,26
8,2015-05-0923:32:51.655,2015-05-0916:32:51.709,865284.0,45293.0,11176.0,3638.0,6552.0,4469.0,1055.0,351.0,26
9,2015-05-0923:32:51.696,2015-05-0916:32:41.304,334994.0,122451.0,35225.0,25776.0,9575.0,31422.0,29142.0,37505.0,0
7,2015-05-0923:32:51.791,2015-05-0916:32:52.031,105721.0,10122.0,14448.0,12864.0,12677.0,12751.0,3543.0,6960.0,0
11,2015-05-0923:32:51.818,2015-05-0916:32:52.158,69482.0,12958.0,5053.0,2844.0,2359.0,3151.0,1148.0,1497.0,0
3,2015-05-0923:32:51.903,2015-05-0916:32:37.047,210484.0,30688.0,5778.0,3919.0,6227.0,2262.0,395.0,416.0,0
15,2015-05-0923:32:51.918,2015-05-0916:32:42.699,968989.0,17616.0,32631.0,21416.0,25194.0,13172.0,7099.0,10200.0,0
5,2015-05-0923:32:51.954,2015-05-0916:32:51.062,165360.0,46642.0,7974.0,5441.0,1617.0,2000.0,1162.0,742.0,0
4,2015-05-0923:32:51.985,2015-05-0919:32:44.567,177290.0,27474.0,9700.0,433.0,555.0,1245.0,1054.0,1009.0,0
1,2015-05-0923:32:52.033,2015-05-0916:32:38.899,40302.0,28561.0,5858.0,18738.0,6733.0,5114.0,2445.0,1371.0,0
14,2015-05-0923:32:52.238,2015-05-0916:32:51.670,254928.0,341527.0,38114.0,66867.0,27809.0,14514.0,11620.0,6245.0,0
2,2015-05-0923:32:52.290,2015-05-0916:32:52.381,117454.0,15562.0,9658.0,6169.0,2848.0,1492.0,1407.0,1217.0,0
12,2015-05-0923:32:52.312,2015-05-0916:32:51.014,1489787.0,1044271.0,162019.0,399306.0,198334.0,101036.0,43608.0,18165.0,0
13,2015-05-0923:32:52.486,2015-05-0916:32:52.800,60623.0,59097.0,50578.0,16231.0,8213.0,11232.0,14202.0,16731.0,0
8,2015-05-0923:32:52.567,2015-05-0916:32:52.719,63093.0,426390.0,69122.0,39765.0,61518.0,34408.0,27577.0,7193.0,0
6,2015-05-0923:32:52.598,2015-05-0916:32:54.214,1281694.0,42817.0,6308.0,13198.0,4176.0,3296.0,940.0,1962.0,0
9,2015-05-0923:32:52.618,2015-05-0916:32:42.289,741385.0,320905.0,186900.0,40385.0,23890.0,17272.0,18153.0,19120.0,0
11,2015-05-0923:32:52.718,2015-05-0916:32:53.134,647133.0,171069.0,6845.0,15749.0,38867.0,17764.0,12033.0,7661.0,0
10,2015-05-0923:32:52.756,2015-05-0916:32:52.810,1312436.0,120500.0,13743.0,9291.0,7001.0,6330.0,6366.0,4876.0,0
3,2015-05-0923:32:52.808,2015-05-0916:32:38.063,427717.0,22320.0,6513.0,2136.0,2343.0,951.0,860.0,719.0,0
15,2015-05-0923:32:52.833,2015-05-0916:32:43.730,718704.0,35193.0,8908.0,3450.0,18894.0,7542.0,11268.0,13859.0,0
5,2015-05-0923:32:52.861,2015-05-0916:32:52.055,45517.0,19758.0,2763.0,7504.0,3265.0,1335.0,508.0,349.0,0
7,2015-05-0923:32:53.000,2015-05-0916:32:53.021,19257.0,15090.0,7398.0,10200.0,4966.0,9004.0,3577.0,1057.0,0
14,2015-05-0923:32:53.142,2015-05-0916:32:52.665,414000.0,42083.0,6788.0,5138.0,6157.0,5954.0,3989.0,3099.0,0
4,2015-05-0923:32:53.196,2015-05-0919:32:45.551,407384.0,59237.0,18968.0,26232.0,15024.0,7142.0,4613.0,4981.0,0
2,2015-05-0923:32:53.203,2015-05-0916:32:53.380,15227.0,13109.0,14226.0,15507.0,11310.0,8159.0,8610.0,1525.0,0
1,2015-05-0923:32:53.243,2015-05-0916:32:39.872,50873.0,53567.0,30540.0,21350.0,7337.0,6614.0,2684.0,2976.0,0
13,2015-05-0923:32:53.392,2015-05-0916:32:53.779,640109.0,268914.0,36934.0,3495.0,21235.0,57890.0,40440.0,18002.0,0
8,2015-05-0923:32:53.471,2015-05-0916:32:53.712,902785.0,115058.0,9982.0,27982.0,45992.0,13782.0,3160.0,2245.0,0
6,2015-05-0923:32:53.498,2015-05-0916:32:55.235,113809.0,12285.0,4282.0,6819.0,5601.0,2926.0,2598.0,1469.0,0
12,2015-05-0923:32:53.517,2015-05-0916:32:52.030,1618243.0,781150.0,17543.0,16798.0,25328.0,12827.0,6166.0,10574.0,0
9,2015-05-0923:32:53.658,2015-05-0916:32:43.274,86524.0,18193.0,2643.0,4685.0,18382.0,37449.0,18624.0,17517.0,0
10,2015-05-0923:32:53.672,2015-05-0916:32:53.821,138985.0,27994.0,10611.0,12043.0,7556.0,10624.0,6278.0,6767.0,0
3,2015-05-0923:32:53.736,2015-05-0916:32:39.046,127295.0,22083.0,5493.0,4229.0,2437.0,3534.0,892.0,892.0,0
15,2015-05-0923:32:53.747,2015-05-0916:32:44.688,151345.0,90823.0,17787.0,33553.0,22845.0,15561.0,12317.0,4588.0,0
7,2015-05-0923:32:53.910,2015-05-0916:32:54.000,5044.0,10156.0,3281.0,10403.0,12393.0,10266.0,1949.0,2937.0,0
11,2015-05-0923:32:53.915,2015-05-0916:32:54.135,548188.0,67192.0,20298.0,4142.0,30576.0,18237.0,5603.0,4783.0,0
5,2015-05-0923:32:54.072,2015-05-0916:32:53.057,449571.0,83093.0,15379.0,34656.0,6750.0,10348.0,5315.0,2585.0,0
1,2015-05-0923:32:54.153,2015-05-0916:32:40.884,85497.0,20547.0,2723.0,3270.0,2522.0,2209.0,449.0,393.0,0
13,2015-05-0923:32:54.303,2015-05-0916:32:54.779,72768.0,44080.0,25974.0,16079.0,12995.0,27132.0,33264.0,9121.0,0
